17684,2
14870,0
16247,3
3307,0
18141,3
14241,0
5087,2
15221,0
12690,0
4430,3
7264,0
15662,2
17610,2
3000,0
1819,2
10144,0
14357,2
14284,0
13415,2
1614,2
2217,4
14701,0
10821,2
4963,0
13288,0
3076,0
7331,2
19920,0
2290,0
10759,2
9327,2
16702,0
7904,2
16701,0
14921,0
14612,2
12902,2
7516,0
11567,0
2770,0
2078,0
6909,2
614,0
10613,0
11443,0
14965,0
3504,0
8357,0
3306,0
12386,2
7837,2
9621,2
15706,2
10324,2
15993,0
15187,0
15431,2
3230,0
15499,0
8880,0
2850,0
4782,2
10464,0
1206,2
12055,0
7870,2
3348,0
16383,0
6808,0
12661,1
965,1
9866,3
14371,0
1266,2
9318,2
8822,3
10503,2
6731,2
6822,2
16655,2
16315,0
2933,0
8515,2
7614,2
14647,0
6142,3
14428,0
10457,3
9409,3
15094,1
9430,0
9425,2
3290,0
15183,0
4950,0
16139,0
8258,0
3461,2
12918,0
4749,3
2159,2
2380,2
277,1
13002,2
10785,0
7931,0
15460,2
1220,0
3336,0
4360,0
7430,0
8983,0
13717,3
4738,0
1309,0
7327,0
14443,0
15934,2
6076,1
12485,0
6221,0
12295,0
2759,2
7071,0
14763,0
8464,0
18474,2
7423,0
1460,2
1529,0
5567,0
2513,2
716,2
16326,0
1864,0
10434,5
18105,0
13899,0
17431,0
11487,0
13433,0
9535,2
2652,0
16092,0
8273,0
15512,0
6574,3
15251,0
15660,2
11063,0
15718,0
15820,0
13067,0
7625,0
16302,0
16700,0
3917,2
8971,0
15693,2
18301,3
3340,0
2195,2
1492,0
4169,1
11387,2
5278,2
16008,0
8835,0
2996,0
7827,2
15788,0
4645,0
16137,0
8636,0
2909,0
11601,2
2201,2
2315,2
1783,0
2185,2
8848,0
10651,2
13721,3
4296,0
1349,0
18268,3
10403,3
15961,0
14866,0
4839,0
8706,0
10480,0
8949,0
733,2
17192,2
4971,0
1517,0
7520,0
3714,0
2181,2
16408,0
7746,0
14390,2
3373,2
7050,0
14182,2
18249,0
395,2
8546,3
6937,0
11338,0
14063,2
19231,0
6319,2
3797,3
15714,0
11178,0
14434,1
9355,2
8976,0
8157,2
8637,2
5854,0
12521,0
2125,2
10626,0
2420,0
7505,0
1756,0
3295,0
10363,0
4503,0
2234,0
458,2
7260,0
15152,0
8698,0
6567,3
2481,2
7806,0
3036,0
2189,2
7509,0
1350,0
2098,0
3338,0
3755,0
19319,0
5206,2
16380,0
14913,0
14836,0
3017,0
16704,2
10366,0
7335,2
3476,2
8592,0
4590,1
5373,2
15217,2
7824,0
5628,2
17205,0
6899,0
9159,0
19892,3
18897,2
12833,2
1778,0
1973,2
3304,0
2154,2
8314,2
2243,2
5178,3
10196,0
8758,0
2199,2
2348,0
3791,3
1866,3
5420,0
16022,2
4835,0
11632,2
10465,0
321,3
14065,2
11837,2
2786,5
3269,0
2441,0
5794,2
5789,3
16248,0
13408,2
19700,0
9207,0
15255,0
16566,0
4532,2
11220,0
4593,2
3498,1
4605,0
11199,0
6767,1
4853,2
15640,2
16268,0
13498,3
8732,0
16147,0
4043,0
1497,2
8564,2
6010,2
16768,0
9337,1
5945,0
3458,2
16181,0
15013,2
10453,0
7228,0
4450,2
6898,0
2668,2
16510,0
882,0
2675,2
1400,2
12490,0
2429,0
19467,2
17670,0
16391,0
15835,1
8172,0
1733,0
9345,1
3031,0
2824,2
15300,3
11676,0
14515,2
9847,0
1369,0
15494,0
12033,0
2292,0
3451,0
7320,2
14520,0
14235,2
2972,0
7480,0
9242,0
11441,2
1370,0
15762,0
16698,2
2916,2
10814,2
5643,0
18104,0
2745,2
13397,2
4444,2
15348,0
15559,0
3020,3
180,0
5720,0
5869,2
1889,0
12518,0
15083,0
2395,0
15473,2
5594,0
12404,0
9483,2
3066,2
15973,0
17163,0
5985,0
7468,0
4237,0
7450,2
15712,0
1482,2
12516,0
3004,2
11266,2
14908,0
11940,0
10722,0
3359,2
3508,2
574,0
5088,2
12783,2
4512,0
8371,0
3085,0
819,2
4470,2
10473,2
8561,2
2825,2
15534,0
4458,0
1375,0
5808,0
4274,0
14226,3
13638,0
3618,2
15321,0
14073,2
8338,3
3735,1
1331,0
1885,0
15078,2
3696,2
15658,2
16154,0
17139,2
12915,1
3240,0
8123,0
1341,0
10371,0
4269,2
2982,0
11597,0
8668,2
10076,0
2188,2
8960,0
6351,0
15557,0
12221,2
6996,0
5384,0
5788,3
8336,0
7498,2
7329,0
4229,0
7473,2
2140,2
6164,2
11320,0
16242,0
15649,3
2789,2
6785,2
5666,3
7460,0
1322,0
2198,2
1366,0
16520,5
4743,3
4850,0
7537,0
15971,2
10971,2
7877,0
14264,0
11234,0
16186,0
11206,2
7479,0
1963,2
13154,0
12886,0
1613,0
13153,0
5098,2
8953,0
1603,0
16202,0
14253,3
2947,0
11265,0
14682,2
8049,0
11184,2
7668,0
2007,2
10833,0
2206,2
3900,2
1028,2
15162,3
8737,0
9698,0
6766,2
4737,3
5114,2
3926,3
2174,0
6187,0
16967,2
2966,0
11484,0
15673,0
19240,0
7698,2
15777,3
7429,2
926,3
6411,0
10176,5
2860,0
1506,0
3701,2
16229,0
8019,2
1782,0
19239,2
2534,2
6330,0
19802,0
1379,0
2091,0
16454,2
16952,0
1374,0
2402,2
7277,0
14774,0
2514,2
16193,0
3889,2
9117,0
10139,0
16406,0
2984,0
170,3
2804,2
2728,2
1984,2
15249,0
1736,0
15936,0
16618,2
1082,0
16337,0
1825,0
9817,0
10639,1
14046,0
10877,0
12183,0
7116,2
6189,0
16975,2
9476,1
2097,0
17972,1
8603,2
17034,2
7265,2
2204,2
17419,3
1385,0
16539,2
16344,0
4302,0
1760,0
15500,2
693,0
884,0
8135,0
9260,2
14995,2
8462,2
14018,1
8119,1
7322,0
16387,0
8607,2
24,2
9115,0
19304,0
7324,0
18997,0
14080,2
9851,0
3316,0
10396,0
2156,2
6131,3
5372,2
12480,0
1100,0
2619,0
16360,0
14810,2
7531,0
15602,0
10701,2
11169,2
5291,0
14590,0
16377,1
10394,0
16620,2
4381,0
7486,0
1328,0
456,0
3286,0
1720,0
2148,2
4473,2
12412,0
16365,0
17193,3
19342,2
16390,0
6566,3
15921,2
3834,0
8541,0
2002,2
1609,2
5252,0
11189,2
7361,3
16441,0
1496,2
8505,1
12880,0
6168,2
3232,0
2155,2
1991,2
15325,2
12523,0
3282,0
10397,0
16970,0
4092,0
6820,0
2700,2
2703,2
14158,1
7433,2
12488,2
9412,1
5105,2
4609,2
15511,0
15134,0
566,0
14968,2
8982,0
192,0
9585,1
5267,0
2987,0
6172,2
11818,0
3302,0
12860,2
2819,0
11075,2
15751,3
14841,2
15851,0
2461,0
4751,3
16608,0
16434,0
7943,0
2889,0
10582,0
14237,2
9323,2
2956,0
11114,0
12335,1
2431,0
12237,0
2394,0
16027,2
9000,0
8552,0
14988,0
193,2
2818,2
14679,2
2917,2
10881,0
15664,2
15033,0
3886,2
1867,3
18308,0
16164,0
1334,0
3006,0
7809,0
3779,1
9123,0
2136,2
4693,2
3011,0
14793,2
9669,2
2150,5
10642,0
4414,2
3060,1
2355,0
9255,0
1785,0
17212,0
14488,0
7615,2
15100,0
15860,0
6080,2
15764,2
3788,2
7445,2
1358,0
5190,0
7485,2
2153,2
9233,0
7956,0
14709,2
14219,2
1757,0
3236,3
15696,0
2120,5
14553,0
16570,0
16374,3
17049,2
16370,0
15502,2
3493,2
6199,0
12529,3
16593,2
9208,0
8016,0
9126,2
10876,0
4042,2
11058,0
15560,0
15243,0
7813,3
7131,2
5471,0
16347,0
8117,0
9196,0
10514,3
8605,2
15319,0
3354,2
11454,2
2986,0
2707,2
6177,0
15643,2
1815,2
2913,2
16269,0
3509,0
3951,0
9111,2
272,2
2988,0
3001,0
12344,1
4632,2
5253,2
274,2
4954,2
15873,0
1000,0
4446,2
10501,2
16550,0
16321,2
12071,3
5727,0
4051,2
4508,0
7285,0
2144,2
13354,3
7510,0
2826,0
2638,0
929,2
48,2
12731,2
15614,0
2774,2
9485,2
10612,0
5503,0
6651,3
7224,2
3208,0
5170,1
10797,0
362,0
6761,2
7222,2
13420,2
10071,0
12405,2
12525,0
2748,2
16465,0
4545,2
15555,2
11108,0
5593,2
5495,0
2580,2
8616,0
7075,0
3284,0
18120,1
4294,0
4836,0
2725,2
13012,2
19629,0
7866,2
13432,0
19300,0
8437,3
2974,0
1724,0
19859,0
2417,0
1766,0
1356,0
18337,0
891,0
12689,2
7515,2
13252,1
3429,0
7542,0
10459,3
14683,3
1456,2
10724,2
1316,0
9317,2
14888,2
6619,2
1325,0
2405,0
2507,3
1221,0
1386,0
1860,0
7513,0
15964,2
17913,5
2734,2
7225,2
15862,0
4103,0
6795,0
13699,2
1242,2
9469,0
2085,0
2462,0
1378,0
3344,0
4745,0
18988,3
172,0
16276,0
13164,3
16382,2
15290,0
1548,0
1021,2
3497,0
18403,3
3332,0
8444,0
10676,0
3462,2
14077,2
2182,2
4840,0
1727,0
2938,2
9289,0
16211,0
10505,2
11992,2
2449,0
2751,2
5092,2
877,0
2197,2
1422,2
1635,0
14705,2
6845,0
16541,0
2423,0
3174,0
11881,2
16151,0
5263,3
17264,0
15768,0
3319,0
9744,0
3671,0
16007,3
9309,2
5071,2
6421,2
15959,2
16477,3
1454,2
1122,0
4377,2
18121,2
5090,2
13022,2
15775,0
12479,0
8842,2
10258,2
681,2
16016,3
1004,2
699,2
13162,0
19907,3
14079,2
12325,3
11293,2
12522,0
12348,0
14462,2
16153,0
16087,0
3177,3
19229,2
7906,2
5097,2
16010,0
8509,0
1865,0
16175,0
14259,3
6535,0
15472,2
15907,0
12881,0
12633,0
1732,0
2543,0
10853,0
10709,0
11823,1
654,2
4327,0
15138,2
17611,2
13726,1
15129,0
7609,2
13170,0
898,0
255,3
12645,3
11964,0
2400,0
4536,2
6972,0
12663,4
5556,4
14461,0
2411,0
6166,2
1817,1
7525,0
13035,2
8824,3
2176,2
976,0
2453,0
13566,1
16469,0
12132,2
5634,2
2152,2
4596,0
6149,0
14024,2
15670,2
4507,3
7823,2
8156,3
13574,0
11563,0
10635,0
15362,2
1779,0
12222,2
7543,2
9902,0
4168,2
15890,0
4197,2
1200,0
10388,3
1992,2
10272,0
11185,2
2459,0
16359,2
7863,0
10731,2
11123,0
2157,2
4174,1
4537,0
11722,3
14285,0
19009,0
2868,2
15917,0
4014,2
15203,0
18647,0
8772,2
15774,0
15536,2
15081,3
2419,0
16313,0
2488,0
7306,0
14840,0
14419,0
1983,2
564,2
19719,2
4235,0
15661,2
2914,2
17412,2
17209,0
2596,2
1407,2
7588,1
7470,0
2952,0
2746,2
15561,0
2901,2
9786,2
1020,2
968,0
5094,2
1791,0
9887,2
4238,5
3318,0
15657,0
4045,0
12903,2
15672,0
1405,2
6726,0
9636,2
16364,0
7477,0
7045,0
16284,0
1380,0
2757,2
3515,2
14738,2
11908,2
7970,2
8306,2
14789,2
4911,0
2611,0
2715,2
367,0
7256,2
16133,0
13504,3
6153,2
8116,0
3351,2
3005,0
14964,2
18119,2
4555,2
10498,0
2559,0
16358,0
1348,0
16301,0
1761,0
8928,0
10878,0
7748,0
2444,0
2961,0
14619,0
8569,0
3007,0
6464,2
12483,2
1404,2
10400,3
4528,0
6220,0
3285,0
15252,0
1467,0
893,0
14852,0
3313,0
2773,2
2980,0
15517,0
8277,0
14258,0
2288,0
3025,0
14869,2
15753,2
14887,0
17858,0
7101,2
18220,0
3533,0
7456,2
203,0
18212,0
14672,0
14829,2
14681,2
2806,2
16514,0
2946,0
10789,0
9191,2
17800,2
19822,0
1623,0
15980,0
15708,0
14961,2
8674,0
15963,2
2943,0
16101,0
9046,0
1065,0
4325,1
10841,0
7286,0
2941,2
9287,3
2131,2
7021,2
11801,2
15296,3
9487,0
5753,0
17216,0
11741,0
6742,0
4685,2
11554,0
14775,0
3084,2
7278,2
14439,0
815,2
13028,2
12297,0
4400,1
1519,0
10980,2
2752,2
5725,3
3002,0
8234,0
18213,0
9367,2
1547,2
8979,0
1488,0
15711,0
15912,0
2424,0
12859,0
17228,2
12774,2
139,2
15253,0
7888,2
6936,0
2704,2
17483,2
11336,0
10720,3
637,0
854,0
11949,3
9101,0
14365,0
18920,0
15533,0
8572,0
7170,0
14051,2
15169,0
7283,0
14198,1
13487,3
12101,0
7059,0
5792,3
1988,2
7039,2
10510,3
8476,3
4005,2
8951,0
2959,0
3331,2
10385,3
8283,0
1750,0
2922,2
14076,2
1861,0
7518,0
14903,2
6102,0
14234,0
4849,0
10391,0
3516,1
9346,2
10462,3
5932,0
17795,1
7417,0
8058,0
2744,2
7465,0
18569,0
3789,0
14069,2
10870,2
16373,0
8238,0
16210,0
3214,0
7129,2
9500,3
11655,0
2183,2
4277,0
7052,0
8965,0
9386,0
7985,0
15505,0
6622,2
19321,2
857,0
13503,3
554,0
11979,0
7544,2
2447,0
4250,0
15674,0
7009,0
8826,0
16338,0
15627,0
4497,2
7031,3
12452,2
4279,0
10105,0
18615,3
15471,2
14557,0
1604,0
7209,2
1411,2
14474,0
17207,0
9082,3
5583,3
3326,0
18320,0
7311,0
12433,0
14495,2
19281,2
14541,2
9113,2
15769,0
4380,2
1389,0
5625,2
15430,0
7611,2
12354,0
8352,0
5949,0
7310,0
1306,0
14911,0
7524,2
2397,0
2859,0
8762,0
7506,2
11956,2
879,0
7232,2
6908,0
5342,0
1388,0
2254,2
7986,0
14777,0
2122,2
8216,3
711,1
2043,3
1176,2
2445,0
15304,0
11893,1
16049,0
4691,2
9109,0
14838,0
15172,0
4767,2
13282,0
16554,0
11167,0
2771,2
1038,2
4838,0
10452,3
2955,0
7499,0
10046,0
5673,0
12229,0
774,2
2223,2
7081,2
57,2
484,0
6450,1
1851,0
112,0
3784,2
2919,2
10381,3
1188,2
3247,0
10368,3
1215,2
12359,2
14563,2
3418,2
14844,0
15738,2
14344,0
11945,0
10140,2
10711,0
5099,2
5589,0
18005,0
8846,4
10843,0
14833,0
15923,0
7455,2
16482,1
9070,0
7426,2
6534,0
4221,0
11019,2
5151,2
16182,0
9526,2
10506,3
11296,2
2191,2
14731,2
4970,0
709,0
8620,0
14512,0
3437,0
15506,2
1192,2
448,0
16584,0
7700,2
8247,0
2060,0
11732,0
814,2
7969,2
3803,3
15621,2
7428,1
15507,0
15322,0
7722,0
1868,0
5787,3
16409,0
13165,2
14514,0
15663,1
14636,0
15272,2
6631,0
9245,0
16488,3
2918,2
5764,0
3125,2
3141,2
2814,2
4338,2
11034,2
14266,0
10873,0
1552,0
7942,2
254,0
1857,0
2000,2
2448,0
380,2
2208,2
1368,0
11182,0
16192,0
4002,0
16281,0
2193,2
7597,0
4017,0
11693,0
3231,0
1451,1
318,2
11830,2
695,1
9200,2
3277,0
8667,2
8566,0
3361,2
15127,0
8731,0
11618,2
13489,3
6939,0
6432,0
3305,0
7399,2
14906,0
13403,3
17195,2
1997,2
8635,2
10803,2
11916,1
4680,0
10351,0
16191,0
2169,2
4961,0
14904,0
13416,2
15393,1
421,0
17211,0
2339,2
615,3
2300,0
14484,0
7128,0
14296,0
1340,0
6213,0
15090,0
1528,0
2851,0
7287,0
7461,2
14730,2
11968,2
14274,2
2550,0
8091,0
16243,0
278,1
8141,3
1070,0
4851,0
7843,0
10374,3
453,3
14585,0
7093,0
11584,0
15045,0
8373,0
878,0
12362,0
2708,2
8177,0
7955,0
13700,3
2544,2
2076,0
3100,2
14625,0
12856,1
974,0
1236,2
4322,0
7492,0
1784,0
9591,0
12072,2
4453,0
11650,0
8046,0
4306,1
11704,2
11255,3
2553,0
8056,0
1770,0
7923,2
2142,2
11999,2
15161,0
14386,0
12467,0
11445,2
17194,0
9385,0
6999,0
2552,0
12878,0
1630,2
1198,0
16185,0
7443,0
1320,0
2565,0
8121,0
1775,0
2349,0
1239,2
8272,0
5354,0
13488,3
8042,2
7788,2
16232,0
16036,0
17191,2
1787,0
4846,0
2433,0
15175,2
16227,0
7539,0
7174,3
15666,3
13497,3
13512,0
3436,0
565,0
15797,2
10906,3
12895,2
13253,2
4832,0
11478,0
7149,0
5871,0
11077,2
7469,0
1859,0
1989,2
16149,0
1731,0
1618,3
18831,0
15543,2
8059,0
5692,2
18558,0
2396,0
15409,0
11811,0
3739,0
438,0
14638,0
2778,2
17218,0
15573,1
3858,0
1173,0
8254,0
13463,0
1601,2
6883,0
15859,1
13859,0
18596,1
16161,1
14524,0
14510,3
16463,3
11788,2
138,2
9661,3
7316,0
6949,0
2421,0
1276,2
12242,2
5623,2
1632,0
15451,0
5410,0
12429,2
2925,2
17782,3
14969,2
9706,2
7519,2
15205,2
3677,0
14070,2
12654,0
9965,0
7319,0
2463,0
275,0
2798,2
11238,0
2070,0
14265,0
14767,3
11033,2
15715,0
10888,2
4494,0
3362,2
3142,2
1599,0
2302,2
12756,1
1525,0
2981,0
11583,0
11246,0
4439,0
3152,3
12752,3
1854,0
16146,0
14551,0
4587,1
15309,0
16241,0
5196,0
14704,0
3815,2
7830,0
14996,2
5219,1
16138,0
3792,2
6143,0
3796,2
17516,2
17939,2
14402,0
12256,2
556,0
3444,0
2737,2
7018,0
8353,0
10880,0
16267,0
7862,2
872,2
3357,0
2937,0
2931,2
2747,2
15021,2
15642,2
5107,2
3627,2
1967,2
19656,2
9194,0
7464,0
9332,2
13040,2
7332,2
4529,2
2839,0
2753,2
1818,0
9830,0
6017,0
16086,0
15978,0
16169,2
2253,0
1006,2
15218,0
13989,1
273,3
7113,2
2427,0
593,0
8339,2
3606,0
12218,2
15569,0
16131,2
15080,3
14528,0
13485,3
6902,2
3381,2
4292,0
1137,0
14801,5
1977,2
6001,0
1938,0
15593,2
7036,0
4540,0
5089,2
9157,0
16708,2
14224,0
7732,0
5150,2
3638,0
10734,0
11620,2
12538,1
4630,2
8348,0
15760,0
5983,0
3505,0
5152,0
14481,0
15731,0
12435,0
9889,2
2963,0
13490,3
13147,1
10482,0
2515,2
10836,2
1197,2
2455,0
3733,2
16606,0
3390,2
16084,0
15874,2
9380,2
12519,0
3620,2
3254,2
8065,0
3246,0
10431,0
3435,0
14078,2
15314,0
4969,0
12330,0
12558,0
13275,3
15570,1
16376,0
13484,3
2817,2
888,2
4546,0
15419,2
2775,2
14932,3
11245,0
2434,0
6866,0
9678,0
1313,0
493,2
17031,2
9642,2
1721,0
18207,3
8358,0
13190,0
18118,0
1722,0
4471,2
15675,2
7190,0
2161,2
7867,2
4102,0
6870,2
2803,2
16150,0
8577,1
8877,2
5194,0
14910,3
264,2
16207,3
10845,3
15790,0
8043,2
15970,0
2993,0
5338,0
3334,0
11263,2
8453,0
12475,0
9691,0
7147,0
14967,0
2362,0
11392,0
13032,2
16464,0
2451,0
