,year,price
8051,0.883495145631068,5.4999000500490904e-05
2791,0.9223300970873787,8.098380073695258e-05
15881,0.9320388349514563,0.0
9314,0.941747572815534,7.695000070024501e-05
16136,0.8737864077669902,6.27750005712525e-05
2936,0.9611650485436893,0.00030565350278144687
906,0.9320388349514563,0.0001619190014734629
3335,0.9902912621359223,0.0001781838016214726
2454,0.941747572815534,7.285950066302146e-05
16165,0.7475728155339806,3.6441900331621294e-05
3449,0.8349514563106796,8.100000073710001e-09
13023,0.9223300970873787,0.0001700190015471729
8093,0.970873786407767,0.00014580000132678001
8933,0.8543689320388349,3.6450000331695004e-05
15256,0.941747572815534,0.00011335950103157145
8044,0.8737864077669902,3.235950029447145e-05
15250,0.883495145631068,4.855950044189145e-05
9326,0.970873786407767,0.000161190001466829
5470,0.8543689320388349,2.2639500206019452e-05
13353,0.8737864077669902,2.2680000206388e-05
10308,0.9223300970873787,0.000174150001584765
1979,0.8155339805825242,0.0001619190014734629
2162,0.9029126213592233,7.288380066324259e-05
11059,0.8737864077669902,7.695000070024501e-05
3423,0.883495145631068,5.0989500464004456e-05
2549,0.9611650485436893,0.00015385950140012146
5954,0.8543689320388349,5.1030000464373004e-05
19468,0.883495145631068,4.2120000383292e-05
5204,0.8446601941747572,7.492500068181751e-05
1027,0.8543689320388349,0.0001295190011786229
2958,0.9514563106796117,0.0001781838016214726
11783,0.7961165048543689,2.8350000257985004e-05
3092,0.941747572815534,7.690950069987646e-05
9211,0.8446601941747572,6.480000058968e-05
3400,0.9223300970873787,5.184000047174401e-05
11345,0.883495145631068,4.7790000434889004e-05
7980,0.9029126213592233,0.0
9163,0.8446601941747572,4.7790000434889004e-05
16112,0.9514563106796117,0.00011016000100245601
7610,0.8932038834951457,3.8880000353808e-05
5167,0.7961165048543689,6.480000058968001e-06
11772,0.7864077669902912,2.5110000228501004e-05
1738,0.9514563106796117,9.394380085488858e-05
18413,0.7281553398058253,1.2960000117936002e-05
1968,0.9320388349514563,0.0001563138014224556
6502,0.8737864077669902,2.4259500220761452e-05
12784,0.9029126213592233,5.2650000479115004e-05
2244,0.8543689320388349,2.8350000257985004e-05
5573,0.9029126213592233,6.718950061142445e-05
14674,0.8737864077669902,8.905950081044146e-05
4547,0.912621359223301,5.665950051560145e-05
2894,0.9902912621359223,0.00012148380110550259
3577,0.883495145631068,6.478380058953258e-05
15556,0.9223300970873787,6.475950058931145e-05
2165,0.9029126213592233,4.4533800405257585e-05
16233,0.941747572815534,0.00016110900146609192
16034,0.883495145631068,0.0001133190010312029
3678,0.9029126213592233,2.3490000213759004e-05
3057,0.941747572815534,5.665950051560145e-05
10427,0.8058252427184466,1.620000014742e-05
10484,0.912621359223301,0.000193590001761669
3445,0.9611650485436893,0.00025920000235872
16203,0.8349514563106796,4.8519000441522904e-05
9924,0.9611650485436893,0.000117450001068795
11448,0.8932038834951457,3.1590000287469004e-05
18399,0.8058252427184466,1.8589500169164452e-05
569,0.8932038834951457,1.0530000095823e-05
3446,0.9223300970873787,0.00010525950095786146
9241,0.8543689320388349,4.6170000420147004e-05
2390,0.9902912621359223,0.0002672838024322826
8587,0.9805825242718447,0.0002096037019073937
2696,0.8058252427184466,0.0001619190014734629
7419,0.9611650485436893,0.0
1776,0.941747572815534,0.0001700838015477626
2503,0.8640776699029126,8.10000007371e-06
15174,0.8932038834951457,0.00012145950110528146
6966,0.9029126213592233,0.0001133190010312029
6257,0.8252427184466019,4.859190044218629e-05
17415,0.8058252427184466,4.860000044226001e-05
1017,0.9320388349514563,0.0001295190011786229
1010,0.9320388349514563,0.0001376190012523329
8887,0.8349514563106796,2.2680000206388e-05
8303,0.9320388349514563,4.855950044189145e-05
2485,0.22330097087378642,6.8850000626535e-05
924,0.8640776699029126,3.240000029484e-05
1384,0.9029126213592233,2.752380025046658e-05
16274,0.8640776699029126,4.8519000441522904e-05
4236,0.8737864077669902,8.5050000773955e-05
15606,0.8543689320388349,2.2680000206388e-05
7343,0.9223300970873787,5.2650000479115004e-05
14591,0.9320388349514563,0.0002429838022111526
1837,0.883495145631068,4.856760044196516e-05
16496,0.970873786407767,0.0
13400,0.8737864077669902,0.000193590001761669
5079,0.8543689320388349,0.0001295190011786229
13390,0.9514563106796117,0.00031549500287100454
14898,0.9223300970873787,4.8519000441522904e-05
4959,0.9320388349514563,7.528950068513446e-05
15931,0.8543689320388349,1.620000014742e-05
4994,0.8543689320388349,4.050000036855e-06
1383,0.9611650485436893,0.0001781838016214726
7887,0.8252427184466019,3.6441900331621294e-05
1032,0.9320388349514563,0.00017811900162088292
4055,0.912621359223301,0.00022275000202702503
2865,0.883495145631068,3.6409500331326456e-05
1846,0.8543689320388349,0.00010525950095786146
7826,0.912621359223301,5.2609500478746456e-05
3421,0.8932038834951457,3.559950032395545e-05
9083,0.9320388349514563,0.00014985000136363502
6251,0.9029126213592233,0.0
18562,0.9514563106796117,0.00028345950257948146
16342,0.970873786407767,0.00011874600108058861
2399,0.9611650485436893,0.0001133838010317926
6065,0.8349514563106796,2.8350000257985004e-05
3023,0.9514563106796117,0.00016195950147383147
1500,0.8349514563106796,6.480000058968e-05
2706,0.8349514563106796,0.00021051900191572292
4391,0.9029126213592233,5.346000048648601e-05
16460,0.9320388349514563,4.860000044226001e-05
1557,0.7766990291262136,3.0780000280098e-05
5136,0.8349514563106796,0.00012060900109754191
7087,0.8446601941747572,3.5640000324324e-05
6968,0.9514563106796117,7.4520000678132e-05
3204,0.9611650485436893,0.000198450001805895
14269,0.9029126213592233,6.0750000552825004e-05
8183,0.8446601941747572,5.2650000479115004e-05
1047,0.883495145631068,0.0001376190012523329
2374,0.8932038834951457,7.286760066309517e-05
1376,0.9902912621359223,0.0001781838016214726
11341,0.8543689320388349,6.318000057493801e-05
2133,0.9029126213592233,6.0733800552677585e-05
890,0.9223300970873787,5.2650000479115004e-05
1157,0.883495145631068,2.1465000195331502e-05
6705,0.9223300970873787,6.844500062284951e-05
7967,0.8446601941747572,1.5795000143734502e-05
10059,0.8446601941747572,2.6325000239557502e-05
3369,0.9029126213592233,4.855950044189145e-05
5270,0.883495145631068,1.6159500147051452e-05
15703,0.912621359223301,6.475950058931145e-05
13995,0.8737864077669902,4.050000036855e-05
3137,0.8446601941747572,1.4580000132678002e-05
6324,0.883495145631068,4.4550000405405004e-05
1742,0.9902912621359223,0.0003239838029482526
5069,0.8932038834951457,0.00014571900132604292
1362,0.9320388349514563,0.0001538838014003426
3833,0.4368932038834951,0.00010935000099508501
2220,0.9611650485436893,0.00017815950162125145
14160,0.883495145631068,2.0250000184275e-05
2756,0.8737864077669902,6.478380058953258e-05
12227,0.9805825242718447,0.00029160000265356003
2945,0.9902912621359223,0.0
13398,0.9223300970873787,0.00019035000173218503
8010,0.9223300970873787,4.045950036818145e-05
18616,0.8349514563106796,2.5515000232186502e-05
17787,0.8543689320388349,3.8880000353808e-05
2386,0.9223300970873787,0.0001457838013266326
3650,0.7766990291262136,2.4300000221130004e-05
177,0.8737864077669902,5.9089500537714456e-05
15965,0.883495145631068,0.00019832850180478937
1071,0.7864077669902912,4.04190003678129e-06
2218,0.9611650485436893,0.00017410950158439648
16393,0.970873786407767,0.0001457919013267063
3343,0.9611650485436893,0.0001133838010317926
13448,0.9611650485436893,6.455700058746871e-05
2458,0.9611650485436893,0.0001781838016214726
1823,0.9223300970873787,4.045950036818145e-05
9116,0.883495145631068,4.7790000434889004e-05
2442,0.970873786407767,0.0002672838024322826
2754,0.8543689320388349,0.0001457838013266326
1094,0.5533980582524272,0.0
14693,0.9514563106796117,0.00019035000173218503
17523,0.9223300970873787,6.480000058968e-05
455,0.9320388349514563,8.7480000796068e-05
16372,0.9320388349514563,0.00016600950151068647
14901,0.8640776699029126,0.0
9269,0.8932038834951457,7.285950066302146e-05
15572,0.9514563106796117,0.00034830000316953
11518,0.9514563106796117,7.553250068734576e-05
260,0.912621359223301,0.00020088000182800803
4506,0.8155339805825242,4.7790000434889004e-05
15360,0.9029126213592233,6.480000058968e-05
2516,0.883495145631068,3.235950029447145e-05
6452,0.8737864077669902,2.832570025776387e-05
137,0.9029126213592233,0.00012145950110528146
18401,0.8252427184466019,3.4789500316584456e-05
10320,0.8058252427184466,2.3085000210073502e-05
13005,0.8155339805825242,2.5110000228501004e-05
18520,0.8543689320388349,9.715950088415145e-05
7462,0.941747572815534,0.0001862919016952563
1323,0.970873786407767,0.00010528380095808259
2443,0.8932038834951457,0.00012148380110550259
15581,0.8155339805825242,5.665950051560145e-05
1372,0.970873786407767,0.00024295950221093148
8591,0.883495145631068,4.045950036818145e-05
3471,0.9320388349514563,0.00010930950099471646
3806,0.9514563106796117,0.000117450001068795
1272,0.9611650485436893,0.00019435950176867147
8955,0.9611650485436893,0.0002549637023201697
3233,0.6796116504854369,0.00012955950117899147
14948,0.912621359223301,0.0
1852,0.883495145631068,8.095950073673145e-05
16141,0.9029126213592233,0.00015795000143734503
1855,0.9514563106796117,5.665950051560145e-05
16074,0.8932038834951457,5.66919005158963e-05
2849,0.3786407766990291,3.0780000280098e-05
5056,0.9611650485436893,0.0002024190018420129
14497,0.8349514563106796,1.5390000140049e-05
7495,0.8252427184466019,2.9160000265356004e-05
16283,0.970873786407767,0.0001376919012529963
2822,0.8737864077669902,4.858380044211258e-05
5322,0.9320388349514563,0.00011335950103157145
635,0.9805825242718447,0.00033615000305896504
6267,0.912621359223301,4.855950044189145e-05
4763,0.8349514563106796,0.000136080001238328
1387,0.8932038834951457,4.858380044211258e-05
7489,0.9029126213592233,0.0001012419009213013
14798,0.883495145631068,3.1590000287469004e-05
19332,0.7766990291262136,4.050000036855e-06
15716,0.9320388349514563,5.6619000515232904e-05
6600,0.8446601941747572,2.8350000257985004e-05
4281,0.8446601941747572,8.10000007371e-05
9479,0.8640776699029126,8.910000081081001e-05
8966,0.9805825242718447,0.0002096037019073937
2164,0.883495145631068,4.4533800405257585e-05
2102,0.9223300970873787,7.277850066228435e-05
18600,0.912621359223301,0.0001599750014557725
1890,0.883495145631068,6.0709500552456456e-05
8350,0.912621359223301,0.00014575950132641145
10650,0.8446601941747572,7.695000070024501e-05
2257,0.912621359223301,4.7790000434889004e-05
1886,0.912621359223301,0.00015385950140012146
2172,0.9611650485436893,6.478380058953258e-05
2391,0.9611650485436893,0.0001133838010317926
16385,0.9514563106796117,7.4520000678132e-05
7187,0.9514563106796117,7.4520000678132e-05
12741,0.8155339805825242,4.6170000420147004e-05
5603,0.9029126213592233,0.0
454,0.8932038834951457,0.000124740001135134
18299,0.9223300970873787,4.4550000405405004e-05
19280,0.9514563106796117,0.00023449500213390453
4550,0.7572815533980582,1.2150000110565002e-05
3419,0.8640776699029126,1.8225000165847502e-05
4289,0.883495145631068,4.860000044226001e-05
9091,0.8737864077669902,3.6450000331695004e-05
7223,0.941747572815534,6.475950058931145e-05
1971,0.8932038834951457,3.235950029447145e-05
7078,0.8640776699029126,3.7260000339066e-05
16028,0.8252427184466019,4.2120000383292e-05
13612,0.8155339805825242,0.00010521900095749291
2551,0.8640776699029126,4.050000036855e-06
9776,0.883495145631068,6.642000060442201e-05
3652,0.8446601941747572,2.2680000206388e-05
9644,0.883495145631068,2.2680000206388e-05
10798,0.883495145631068,1.7010000154791e-05
11278,0.8446601941747572,1.7010000154791e-05
13453,0.8932038834951457,4.0257000366338705e-05
8142,0.7184466019417476,8.10000007371e-06
427,1.0,0.000358020003257982
11064,0.8543689320388349,6.480000058968e-05
18500,0.6019417475728155,7.938000072235801e-05
7934,0.9029126213592233,0.0
2667,0.941747572815534,9.718380088437258e-05
16525,0.8640776699029126,4.8519000441522904e-05
3101,0.883495145631068,4.045950036818145e-05
171,0.32038834951456313,6.0750000552825004e-05
16061,0.970873786407767,0.00032399190294832633
12729,0.8932038834951457,5.4229500493488456e-05
3008,0.9029126213592233,6.478380058953258e-05
3365,0.912621359223301,6.0750000552825004e-05
14406,0.8349514563106796,3.9690000361179004e-05
8457,0.8737864077669902,6.399000058230901e-05
16166,0.8543689320388349,2.7540000250614004e-05
2785,0.9611650485436893,6.478380058953258e-05
15799,0.42718446601941745,3.0780000280098e-05
19886,0.8737864077669902,5.7510000523341004e-05
3296,0.9611650485436893,0.0001781838016214726
7125,0.8932038834951457,4.25250003869775e-05
16245,0.9223300970873787,0.00011704500106510951
4852,0.883495145631068,9.639000087714901e-05
12604,0.9514563106796117,0.0001599750014557725
2398,0.912621359223301,0.0001376838012529226
18883,0.9514563106796117,0.00011340000103194001
350,0.6699029126213593,1.620000014742e-05
19944,0.9902912621359223,0.00015385950140012146
3268,0.970873786407767,0.0001457838013266326
14637,0.9805825242718447,0.00013765950125270147
10364,0.8640776699029126,0.0001457838013266326
13805,0.8446601941747572,7.27380006619158e-05
12186,0.9029126213592233,5.2609500478746456e-05
2802,0.9029126213592233,0.0001376838012529226
11974,0.7766990291262136,3.6450000331695004e-05
10874,0.9029126213592233,5.665950051560145e-05
3144,0.9320388349514563,5.665950051560145e-05
16244,0.941747572815534,7.89669007185988e-05
3816,0.8349514563106796,3.6450000331695004e-05
3123,0.7961165048543689,1.620000014742e-05
13335,0.8543689320388349,2.8350000257985004e-05
19593,0.912621359223301,8.905950081044146e-05
11571,0.8932038834951457,6.318000057493801e-05
3309,0.9611650485436893,0.0001781838016214726
8235,0.8737864077669902,4.8519000441522904e-05
6429,0.8640776699029126,2.0250000184275e-05
15493,0.970873786407767,0.0001526040013886964
7491,0.8543689320388349,8.099190073702629e-05
6950,0.912621359223301,4.6575000423832505e-05
10738,0.8737864077669902,2.8350000257985004e-05
3026,0.912621359223301,0.00011335950103157145
8754,0.8737864077669902,3.8475000350122505e-05
864,0.9514563106796117,0.0001700190015471729
2730,0.8543689320388349,0.0001619190014734629
1715,0.9320388349514563,5.5890000508599004e-05
9004,0.9223300970873787,0.00010935000099508501
13569,0.7766990291262136,2.4300000221130004e-05
6873,0.8349514563106796,4.0419000367812904e-05
3837,0.912621359223301,5.5890000508599004e-05
3874,0.883495145631068,4.8519000441522904e-05
2141,0.9611650485436893,0.0001822338016583276
10392,0.8640776699029126,0.00012141900110491291
4046,0.8932038834951457,5.665950051560145e-05
4461,0.8543689320388349,3.239190029476629e-05
3448,0.9320388349514563,4.2120000383292e-05
2740,0.8932038834951457,0.00010933380099493759
3191,0.9611650485436893,0.00031590000287469005
3320,0.941747572815534,0.00012958380117921258
15481,0.9320388349514563,4.855950044189145e-05
2190,0.8155339805825242,4.858380044211258e-05
5595,0.8349514563106796,6.0741900552751294e-05
13469,0.8543689320388349,3.2157000292628705e-05
1902,0.9223300970873787,7.285950066302146e-05
1408,0.9514563106796117,0.00017005950154754147
2830,0.9611650485436893,0.0002186919019900963
10479,0.9320388349514563,0.00015876000144471601
11066,0.9223300970873787,0.0001822338016583276
7504,0.912621359223301,6.88419006264613e-05
874,0.8932038834951457,0.00011335950103157145
7832,0.8349514563106796,3.077190028002429e-05
7288,0.941747572815534,7.89669007185988e-05
7326,0.9320388349514563,6.475950058931145e-05
10673,0.9611650485436893,0.0003240000029484
2126,0.883495145631068,3.238380029469258e-05
5790,0.8543689320388349,6.0750000552825004e-05
10354,0.912621359223301,0.00010935000099508501
7112,0.8640776699029126,2.6730000243243004e-05
3392,0.9223300970873787,3.235950029447145e-05
7321,0.8932038834951457,4.855950044189145e-05
259,0.9514563106796117,0.00012145950110528146
19115,0.7961165048543689,7.4520000678132e-05
14890,0.912621359223301,6.066900055208791e-05
19101,0.9223300970873787,6.8850000626535e-05
7157,0.8543689320388349,5.4675000497542506e-05
6927,0.9611650485436893,5.6619000515232904e-05
3323,0.9902912621359223,0.0002024838018426026
14620,0.8446601941747572,4.045950036818145e-05
10664,0.912621359223301,0.0
10383,0.7766990291262136,4.858380044211258e-05
11122,0.941747572815534,8.5050000773955e-05
5468,0.8932038834951457,3.235950029447145e-05
16379,0.941747572815534,0.00012150000110565001
14555,0.8737864077669902,2.2680000206388e-05
9914,0.8737864077669902,4.045950036818145e-05
8671,0.8155339805825242,1.2150000110565002e-05
7950,0.9514563106796117,5.665950051560145e-05
9201,0.8349514563106796,8.5050000773955e-05
16097,0.8446601941747572,3.5640000324324e-05
3355,0.8932038834951457,5.1030000464373004e-05
9306,0.8640776699029126,2.1870000199017e-05
14508,0.8737864077669902,2.4300000221130004e-05
2160,0.912621359223301,0.00016603380151090759
1189,0.9029126213592233,6.0733800552677585e-05
12532,0.8932038834951457,7.2090000656019e-05
2794,0.8932038834951457,3.44250003132675e-05
13671,0.8058252427184466,5.670000051597001e-05
4746,0.8349514563106796,5.503950050085945e-05
3925,0.8932038834951457,4.8519000441522904e-05
1002,0.8640776699029126,1.3770000125307002e-05
19897,0.9514563106796117,3.240000029484e-05
200,0.883495145631068,0.000174150001584765
1597,0.9514563106796117,0.00019435950176867147
11717,0.9029126213592233,5.2609500478746456e-05
18266,0.9805825242718447,0.0001943190017683029
17256,0.6893203883495146,6.885000062653501e-06
7114,0.8543689320388349,0.000101250000921375
4247,0.8543689320388349,6.0750000552825004e-05
10879,0.8737864077669902,6.480000058968e-05
1735,0.9805825242718447,0.0001506438013708586
4679,0.8737864077669902,4.045950036818145e-05
8634,0.8737864077669902,9.493200086388121e-05
14052,0.9514563106796117,0.0001983690018051579
12334,0.6601941747572816,6.075000055282501e-06
11784,0.970873786407767,0.000117450001068795
2823,0.9029126213592233,6.0733800552677585e-05
4499,0.941747572815534,9.639000087714901e-05
10508,0.9611650485436893,0.00014571900132604292
9541,0.912621359223301,4.860000044226001e-05
14291,0.970873786407767,0.00023490000213759
313,0.7961165048543689,2.9970000272727004e-05
15248,0.9029126213592233,4.4509500405036456e-05
5073,0.9320388349514563,0.0001295190011786229
2009,0.8737864077669902,8.087850073599436e-05
289,0.883495145631068,0.00012150000110565001
2994,0.941747572815534,0.0003239838029482526
14927,0.9514563106796117,5.256900047837791e-05
10376,0.8349514563106796,5.6619000515232904e-05
2768,0.9320388349514563,4.858380044211258e-05
19042,0.9223300970873787,5.665950051560145e-05
9711,0.9611650485436893,8.099190073702629e-05
14843,0.883495145631068,3.2319000294102904e-05
14361,0.9223300970873787,0.0004049838036853526
9699,0.9805825242718447,0.00012938940117744355
1246,0.9223300970873787,0.00012960000117936
4611,0.8446601941747572,0.000120690001098279
4504,0.9320388349514563,7.2090000656019e-05
7475,0.8349514563106796,0.0001052919009581563
2800,0.7184466019417476,6.478380058953258e-05
10362,0.8737864077669902,7.11990006479109e-05
4347,0.8640776699029126,4.855950044189145e-05
14837,0.9029126213592233,4.44690004046679e-05
5269,0.8543689320388349,2.2639500206019452e-05
7384,0.9611650485436893,0.0
1402,0.9805825242718447,0.00015228000138574801
18609,0.8737864077669902,0.000225990002056509
10353,0.9514563106796117,0.0002024838018426026
9162,0.9320388349514563,5.346000048648601e-05
13818,0.9320388349514563,4.3740000398034e-05
6655,0.9223300970873787,0.0
9006,0.8252427184466019,0.000117450001068795
2401,0.9320388349514563,8.908380081066259e-05
17948,0.9902912621359223,0.00046170000420147006
7263,0.912621359223301,0.00011259000102456901
7301,0.7669902912621359,3.6450000331695004e-05
7532,0.9514563106796117,0.0001538919014004163
2096,0.8543689320388349,3.235950029447145e-05
13014,0.9029126213592233,0.00012141900110491291
5078,0.8932038834951457,8.496900077321791e-05
4634,0.970873786407767,0.00011259000102456901
7855,0.8155339805825242,1.2150000110565002e-05
2732,0.9029126213592233,0.0001133838010317926
1377,0.9805825242718447,0.0001506438013708586
14993,0.8640776699029126,3.9649500360810456e-05
9863,0.8932038834951457,4.855950044189145e-05
14437,0.8932038834951457,8.09190007363629e-05
9325,0.883495145631068,4.6575000423832505e-05
665,0.9611650485436893,0.00011907000108353701
9359,0.9805825242718447,0.000307605602799211
2891,0.970873786407767,0.00020169000183537902
9099,0.9223300970873787,6.399000058230901e-05
6384,0.8446601941747572,6.0750000552825004e-05
14797,0.8446601941747572,5.670000051597001e-05
10653,0.8640776699029126,4.6575000423832505e-05
1891,0.9223300970873787,0.00016195950147383147
10074,0.9223300970873787,0.0
16340,0.8932038834951457,4.6170000420147004e-05
3321,0.970873786407767,0.0002672838024322826
1949,0.941747572815534,8.098380073695258e-05
18821,0.9223300970873787,9.27450008439795e-05
10463,0.9902912621359223,0.00028871640262731924
5689,0.912621359223301,0.0
2081,0.8640776699029126,7.123950064827945e-05
14072,0.8737864077669902,0.0001943190017683029
12524,0.9320388349514563,7.285950066302146e-05
9139,0.912621359223301,8.019000072972901e-05
9506,0.9514563106796117,0.00011259000102456901
9511,0.8737864077669902,2.0250000184275e-05
1008,0.941747572815534,0.00017811900162088292
1139,0.941747572815534,7.290000066339001e-05
2908,0.9902912621359223,0.0
4603,0.883495145631068,1.9440000176904e-05
17784,0.9805825242718447,0.0002024919018426763
10619,0.8932038834951457,4.045950036818145e-05
7718,0.8252427184466019,2.2680000206388e-05
7764,0.9611650485436893,0.000125550001142505
6749,0.883495145631068,6.47190005889429e-05
11728,0.8058252427184466,3.8880000353808e-05
7459,0.8737864077669902,0.0001093419009950113
4592,0.8349514563106796,0.000136080001238328
923,0.6407766990291263,4.050000036855e-05
16433,0.9029126213592233,5.87250005343975e-05
6810,0.8932038834951457,6.39090005815719e-05
5115,0.9805825242718447,0.00018621900169459293
7210,0.9029126213592233,3.1590000287469004e-05
4957,0.8640776699029126,4.045950036818145e-05
13163,0.8155339805825242,4.855950044189145e-05
640,0.8058252427184466,3.145230028621593e-05
3315,0.9320388349514563,0.0001538838014003426
1210,0.970873786407767,0.00018625950169496146
3112,0.883495145631068,8.5050000773955e-05
15452,0.883495145631068,4.045950036818145e-05
18147,0.8543689320388349,3.235950029447145e-05
2168,0.9223300970873787,5.2633800478967585e-05
7098,0.7766990291262136,1.2150000110565002e-05
1848,0.941747572815534,5.665950051560145e-05
15031,0.9320388349514563,7.285950066302146e-05
5481,0.8737864077669902,2.5920000235872004e-05
16511,0.8737864077669902,4.860000044226001e-05
15677,0.8640776699029126,0.00015385950140012146
19961,0.970873786407767,9.315000084766501e-05
6155,0.8640776699029126,5.66919005158963e-05
16457,0.9223300970873787,5.87250005343975e-05
7533,0.9223300970873787,0.00014174190128985132
14928,0.8640776699029126,4.0419000367812904e-05
1014,0.7961165048543689,0.00010521900095749291
8537,0.9320388349514563,6.480000058968e-05
6336,0.8446601941747572,0.00013770000125307
18522,0.6699029126213593,8.095950073673145e-05
11030,0.8446601941747572,5.4270000493857004e-05
10573,0.9029126213592233,0.0
9554,0.8155339805825242,2.5920000235872004e-05
7695,0.9029126213592233,6.475950058931145e-05
476,0.8252427184466019,4.050000036855e-05
9081,0.912621359223301,5.5849500508230456e-05
7150,0.8737864077669902,4.8195000438574505e-05
7259,0.8932038834951457,4.26870003884517e-05
3243,0.883495145631068,6.475950058931145e-05
9232,0.8543689320388349,6.0709500552456456e-05
4472,0.8640776699029126,0.0001052919009581563
8062,0.9223300970873787,9.717570088429887e-05
11810,0.8932038834951457,2.3895000217444502e-05
359,0.8543689320388349,5.2609500478746456e-05
1729,0.9611650485436893,0.0001133838010317926
8785,0.8932038834951457,3.240000029484e-05
1774,0.941747572815534,0.00010528380095808259
9316,0.9611650485436893,7.2090000656019e-05
11566,0.8640776699029126,5.670000051597001e-05
2129,0.8349514563106796,2.023380018412758e-05
5021,0.941747572815534,0.00017811900162088292
252,0.883495145631068,6.966000063390601e-05
3717,0.8932038834951457,0.0
1117,0.8640776699029126,7.290000066339001e-05
2783,0.912621359223301,4.858380044211258e-05
8619,0.8737864077669902,4.4550000405405004e-05
14023,0.8155339805825242,2.4300000221130004e-05
15487,0.970873786407767,0.00014450400131498642
4663,0.7766990291262136,6.075000055282501e-06
5093,0.9223300970873787,0.0001335690012154779
9646,0.883495145631068,0.0001619919014741263
9497,0.912621359223301,4.8195000438574505e-05
18656,0.9902912621359223,0.00020088000182800803
1390,0.9902912621359223,0.00012148380110550259
8369,0.8932038834951457,5.2650000479115004e-05
13013,0.912621359223301,0.00032391900294766293
4048,0.9029126213592233,6.475950058931145e-05
4740,0.9223300970873787,7.897500071867251e-05
18527,0.8543689320388349,2.4259500220761452e-05
12088,0.9805825242718447,0.0
2004,0.883495145631068,0.00023886900217370792
6663,0.9223300970873787,5.2609500478746456e-05
17906,0.9805825242718447,0.000185490001687959
11190,0.8446601941747572,4.045950036818145e-05
7054,0.9223300970873787,0.00011704500106510951
309,0.8252427184466019,2.6730000243243004e-05
16239,0.7766990291262136,3.44250003132675e-05
4493,0.9223300970873787,6.479190058960629e-05
2969,0.970873786407767,0.0002672838024322826
1518,0.970873786407767,0.00047790000434889
2716,0.9029126213592233,0.0001133838010317926
