1715,2
9004,0
13569,2
6873,0
3837,3
3874,0
2141,2
10392,0
4046,0
4461,0
3448,2
2740,2
3191,0
3320,0
15481,0
2190,2
5595,2
13469,0
1902,0
1408,2
2830,0
10479,3
11066,0
7504,2
874,0
7832,2
7288,0
7326,0
10673,0
2126,2
5790,3
10354,0
7112,2
3392,0
7321,0
259,3
19115,2
14890,0
19101,2
7157,0
6927,0
3323,0
14620,1
10664,0
10383,0
11122,0
5468,2
16379,3
14555,2
9914,2
8671,2
7950,0
9201,2
16097,0
3355,2
9306,2
14508,2
2160,2
1189,2
12532,0
2794,0
13671,1
4746,0
3925,0
1002,2
19897,5
200,0
1597,0
11717,0
18266,3
17256,1
7114,2
4247,0
10879,0
1735,0
4679,0
8634,2
14052,2
12334,1
11784,3
2823,2
4499,3
10508,3
9541,2
14291,0
313,0
15248,0
5073,2
2009,0
289,2
2994,0
14927,0
10376,0
2768,2
19042,0
9711,2
14843,0
14361,0
9699,0
1246,2
4611,3
4504,3
7475,2
2800,2
10362,0
4347,2
14837,0
5269,0
7384,0
1402,2
18609,2
10353,3
9162,2
13818,0
6655,0
9006,0
2401,0
17948,3
7263,2
7301,2
7532,0
2096,0
13014,2
5078,2
4634,0
7855,2
2732,2
1377,0
14993,2
9863,0
14437,3
9325,2
665,0
9359,0
2891,3
9099,0
6384,2
14797,2
10653,0
1891,0
10074,0
16340,0
3321,0
1949,2
18821,0
10463,0
5689,0
2081,0
14072,2
12524,0
9139,0
9506,0
9511,2
1008,2
1139,0
2908,0
4603,2
17784,3
10619,0
7718,2
7764,2
6749,0
11728,0
7459,2
4592,2
923,0
16433,0
6810,3
5115,2
7210,2
4957,0
13163,2
640,0
3315,0
1210,0
3112,0
15452,0
18147,2
2168,2
7098,0
1848,0
15031,0
5481,2
16511,2
15677,2
19961,3
6155,2
16457,0
7533,0
14928,0
1014,2
8537,3
6336,2
18522,2
11030,2
10573,0
9554,2
7695,2
476,0
9081,3
7150,2
7259,0
3243,2
9232,0
4472,2
8062,0
11810,2
359,0
1729,0
8785,2
1774,0
9316,2
11566,2
2129,2
5021,2
252,0
3717,2
1117,2
2783,2
8619,2
14023,2
15487,2
4663,1
5093,2
9646,2
9497,0
18656,3
1390,0
8369,0
13013,2
4048,0
4740,0
18527,0
12088,0
2004,2
6663,0
17906,3
11190,2
7054,0
309,0
16239,0
4493,0
2969,0
1518,3
2716,2
15216,2
4449,2
3616,2
11174,2
14710,0
2053,2
2456,0
13826,0
3311,0
1277,3
16925,0
3273,0
10809,2
13455,2
7860,2
13429,0
9361,0
7227,0
18638,3
1355,0
6230,2
6829,0
5223,2
2669,2
9892,2
5611,0
5018,2
1311,0
18700,2
2971,0
2439,0
16178,2
382,2
19890,0
8643,2
3151,0
2731,2
15717,2
15254,0
10423,2
5174,0
10837,2
4060,2
7812,1
7194,0
8169,0
4610,2
164,0
2720,2
1399,0
14518,3
4548,2
14293,0
7391,0
5624,2
16196,2
14295,2
16362,0
19562,0
4996,0
8820,3
15840,2
3288,0
11590,0
4597,0
6694,0
9864,2
1745,0
11857,2
9114,1
1182,2
3270,0
2418,0
14920,0
7921,0
14909,2
11635,2
6701,0
15453,2
15164,0
15856,0
16255,0
1022,2
18495,2
15168,0
1875,1
6926,0
3250,2
16369,0
881,0
4631,2
8775,0
1319,0
15238,0
15294,0
439,0
16438,0
18651,2
13008,0
7317,0
8137,3
7397,1
5621,2
2555,2
9620,2
3239,2
16707,0
16677,2
16553,1
7218,0
9879,2
12786,2
8889,0
19153,2
9865,3
1336,0
7096,0
14846,0
14020,0
1526,2
13423,0
1365,0
3210,2
7279,2
5245,2
16059,0
19108,0
2915,2
1743,0
8213,0
3689,0
7608,2
5633,2
16403,2
15095,2
4284,0
16184,2
8973,0
15310,0
11489,0
5110,2
7968,0
5937,2
4561,2
13718,0
15784,0
399,2
494,2
1586,0
4765,2
8136,0
4881,3
7276,0
8736,0
11589,1
10152,0
4328,1
5406,0
5340,0
3621,2
4688,2
10511,0
810,0
14445,0
7165,0
15299,0
9658,0
17238,5
1764,0
6417,0
2296,1
3170,2
2975,0
12778,0
4975,0
1780,0
8124,2
19496,1
1769,0
16941,3
1629,2
257,0
15383,0
1068,2
2763,2
3859,0
5081,2
18832,2
1401,2
8363,0
2724,2
4462,0
6192,0
8255,0
14487,0
1862,0
1759,0
12531,0
1781,0
2910,0
2312,2
19278,0
5770,2
3234,0
1037,2
10395,3
2132,2
5109,2
3467,2
135,2
15014,2
1777,0
1353,0
13007,2
18996,2
3325,2
7889,2
12889,2
9690,0
16039,0
14929,0
9655,0
